class,comment_text
0.0,"""""He belongs to a genre of people, male and female, who have never had to manage their own sexuality and fertility...""""  Whaa?  Mr. Winters has """"never had to manage (his) own sexuality""""? What, he doesn't own the parts? They don't work? He has leased them out, long-term, to someone else to """"manage""""? How would you even know these details?  Your statement is nonsensical, in addition to being very insulting to Mr. Winters. If you can't make your point any other way, perhaps it's not a point worth being made?
"
0.0,"Tulsi is the better candidate for President.
"
0.0,"Jeeze what a headache to start a business.  Can't we get rid of these regulations to help entrepreneurs create jobs and tax revenue?
"
0.0,"Doctor Octopus has a PhD in physics.  Tell him he is not worthy of the title of """"Doctor"""".  Go on, I dare you.  :)
"
0.0,"please be compassionately alert... For many this documentary is a flooding with Trauma Triggers not just for those who are veterans of Nam but also for veterans of every era.  I still don't know if I've done enough work learning to manage my trauma triggers to watch this ... and dear heart I have worked really hard to tame them. Weird, but when I see dog tags... I have a Mom moment. Doesn't matter the branch of military. Doesn't matter if they are worn as some fashion statement in sterling silver.  Ken Burns' takes you into the last of the conscripted soldier experience. Today's soldier volunteers to do this. Soldiers are good people who have done bad things and carry the moral wounding.
"
1.0,"allie hon, compared to your head, yours is VERY tiny...
"
0.0,"https://www.whitehouse.gov/the-press-office/2017/04/25/president-trumps-100-days-historic-accomplishments ........I know,facts are like kryptonite to the left :)
"
0.0,"Where was I proven wrong exactly?  I just read (and provided the link to) the comments FAQ which indicates that you are wrong.  Are you saying the FAQ is wrong and you know better?  Your condescending tone is even more obnoxious when the FAQ clearly says that the ranking for """"highest rated"""" is not just based on the number of responses or the categories selected as reactions, yet you keep arguing otherwise.
"
0.0,"As far as I'm concerned all these contracts should be awarded to Chinese companies who can build everything in a fraction of the time and cheaply as well.  You can search youtube for videos on how they build overpasses, buildings etc. It's impressive compared to what our companies do. Taxpayers will save billions.
"
1.0,"Munoz's letter implicates the whole board of directors as feckless goofs, tolerating a self-regarding moron as their lead employee.  Here's the full goof patrol:  Carolyn Corvi Jane C. Garvey Barney Harford Captain Todd M. Insler Walter Isaacson James A. C. Kennedy Robert A. Milton William R. Nuti Sito Pantoja Edward M. Philip Edward L. Shapiro Laurence E. Simmons David J. Vitale James M. Whitehurst ' UAL is already off 3%, but it's still time to short this dog.
"
0.0,"Yes, you are correct every single republican candidate since Reagan. I held my nose. Time for you to ante up and do the same.
"
0.0,"****** nene.
"
0.0,"ᴍʏ Fʀɪᴇɴᴅ's ᴍᴏᴍ ᴍᴀᴋᴇs $73 ʜᴏᴜʀʟʏ ᴏɴ ᴛʜᴇ ᴄᴏᴍᴘᴜᴛᴇʀ using his Facebook Account.. Sʜᴇ ʜᴀs ʙᴇᴇɴ ᴏᴜᴛ ᴏғ ᴀ ᴊᴏʙ ғᴏʀ 7 ᴍᴏɴᴛʜs ʙᴜᴛ ʟᴀsᴛ ᴍᴏɴᴛʜ ʜᴇʀ ᴄʜᴇᴄᴋ ᴡᴀs $20864 ᴊᴜsᴛ ᴡᴏʀᴋɪɴɢ ᴏɴ ᴛʜᴇ ᴄᴏᴍᴘᴜᴛᴇʀ ғᴏʀ ᴀ ғᴇᴡ ʜᴏᴜʀs http://goo.gl/JwUEBv
"
0.0,"All good choices. I'll be hoping for Torts ... only because the winners of this award tend to get fired the following season.
"
0.0,"the BMO grounds crew said the field conditions were good; TFC won all season without blaming Argos, then they lose and the pitch becomes bad....  And where is MLS in all this? why on earth do you authorize a championship game at a northern city in December? there might have been 2 feet of fresh snow, not to mention the cold/wear on the players;  I sat in  Big O at game the week before, which was great for fans, cozy indoors, but bad for players, too, on artificial surface.  As for Argos, no, their attendance will jump steadily after a stupid new team Admin failed in 2016 to get in the saddle quick enough. Enough soccer cliches, the 2 BMO finals a week apart drew respectively 10 million and 3.6 million unique viewers in Canada. And a deadly match like that MLS final will not improve things.
"
0.0,"its a smokescreen. may is looking for a way to cancel brexit, which she was never for in the first place. this gives her an opporunity yo sneak in a quasi referendum to cancel out the first. the leave side have been fighting an uphill battle since day one. to much money involved.
"
0.0,"The Telegraph is reporting the driver is a radical islamist from Chechnya. So it wasn't brake failure Alan Ross.
"
1.0,"These people take stupid to the next level. There had to be an ulterior motive for their travel there. Then having two more children while in custody? Keep your planned parenthood guide handy people. Not the time or the place. I think they should have left them there.
"
0.0,"Gettin deported soon eh. Heh
"
1.0,"We don't ... our idiotic leader and a few fellow travellers, that are a very small minority might idolize him ... 95% of thinking people knew exactly who and what Castro was!
"
0.0,"The only ones fighting the police were the neo nazis. It was astonishing to watch the clean cup white boys push up against the cop's riot gear with impunity.  Talk about white privilege.
"
0.0,"Most of my theatre images/files/negatives were destroyed in a house fire 2008 but some survived. This set image is a 35mm color transparency.
"
0.0,"You're being deliberately dishonest. You quoted Parker, regarding Loughner's politics, BEFORE he became seriously schizophrenic, SCRUPULOUSLY avoiding the next sentence identifying Loughner afterward as a """"conservative,"""" """"Tea party,"""" etc. type. Do you think we can't read?  Your claim about JFK's assassination: """"Everyone was sure a right winger shot him for being too progressive,"""" was another lie. You've avoided a response to my question to you.  Also: 4/16/13: Former Alaska governor and Republican vice presidential candidate Sarah Palin vowed Monday to oppose any lawmaker who supports legislation expanding background checks on gun sales.  “Please see the link below for why the latest gun control bill should be filibustered and defeated,” Palin wrote in a Facebook post, linking to a fact sheet on the bipartisan compromise bill currently under consideration in the Senate. “I can not and will not support politicians who support any more limits on our Second Amendment rights.”
"
0.0,"and ISIS supports HRC and her culture of corruption ...so what
"
1.0,"Just """"build the damn thing?""""  https://www.youtube.com/watch?v=krgXSgN2n_M  A dozen Rail route stations and TOD's are directly in extreme floods, tsunami, hurricane storm surge and sea level rise zones. The latest scientific predictions are for an exponential rise in sea level, arriving far sooner than previously predicted. Why is the City building Rail there?  The City totally lied about this in the Final EIS.  https://www.youtube.com/watch?v=6H2QPwg8wcs  Most of the entire HART rail construction geology is in very porous ancient coral limestone reef karst with known subsurface caves and waterways. No amount of concrete sea walls will prevent the rise of the ocean which will push ahead of it ground water which will turn rail stations, parking lots, access points into swampland, corroding electrical systems, water and sewer pipes - all which could have been prevented by locating the route outside of floods, hurricane storm surge, tsunamis and rapidly rising sea levels.
"
0.0,"And, apparently, a bigger liar since there was NEVER a refusal of service, except for alcohol to his two companions who could not produce valid IDs. Perfect example of all those out there who suffer from a compelling desire to denigrate our president at all costs, even through lies.
"
0.0,"Murray grew up in working class neighborhoods in and around Seattle as one of seven children in an Irish Catholic family.   He learned Gaelic (pronounced gay lick) at an early age.
"
0.0,"The Stampede is one of the biggest embarrassments in Canada. Having political leaders jump on the """"yahoo"""" bandwagon is even more embarrassing. How can anyone think that an event where animals are routinely injured and killed is remotely entertaining? Why does Calgary- the third largest city in Canada, feel the need to promote some macho, cowboy, conservative redneck love fest as it's marque attraction?  The Stampede certainly doesn't reflect the values of many Canadians, although we are ALL forced to support this organization through the generous tax handouts the Stampede gets from all three levels of government.  There is nothing wrong with having a celebration of Western heritage and history- Just leave the politics and live animals out of it! Maybe then even I will go back again.
"
0.0,"Instead of clergy, especially archbishops such as Hart, martyrially defending the Tradition of the seal of confession, he, and others, rather, should be making 2 things very clear to anyone who may be considering coming to confession: 1) that mutually abusive clerical confessions do NOT result in the absolution of sins because it is an abomination of the sacrament (if abusive priests are paranoid enough about the state of their souls because of their abuse, to confess it, then they might also be paranoid enough to fear damnation because of, therefore, un-absolved sins); 2) that any absolution of child abuse sins in confession will be completely dependent on the abuser recognising that their ‘sin’ is also as a ‘crime’ and, therefore, an activity that needs to also be ‘confessed’ to the police as well, and/or reported by the priest hearing the confession. Doing so would also say, the needs of the abused come before Tradition and the canoncial requirement of  'priestly/brotherly' support.
"
0.0,"It feels so bad, when they don't respect you in the morning.
"
0.0,"Don't you need morals to have moral sense?
"
0.0,"What a gong show. It's truly sad, because the truth and reason just don't seem to matter anymore. People will continue to believe what they want to believe.
"
0.0,"' Delivery system?  Like giving a cute label to the practice of ingesting drugs normalizes it, makes it socially acceptable?  Drug use is drug use.  Slap a patch on yourself, …you didn't quit anything, …you're just ingesting while fooling yourself.  Chew some 'gum', same thing.  E-cigarette, vaping, …same exact thing.  Nicotine addiction is the same no matter the 'delivery system'.  You're just taking drugs. .  Coffee addiction giving you jitters?  That new age caffeine laden tea  ain't any different.  .  Drug use is the same whether it's a so-called 'legal drug' or a banned substance.  Some drugs are deleterious to your health, other's maybe not so much.  But nicotine is a known killer, there's absolutely nothing to recommend nicotine use,  ….kick that habit and never go back.  .
"
0.0,"Drove that stretch of road a few minutes begore this, the ruts were BAD!!  Throwing me around in my lane. AWD c winter tires still didnt help.
"
0.0,"There are no further charges against Santilli for his actions in Oregon.
"
0.0,"there's nothing to back up your 'disaster' claim, but something tells me you aren't worried about facts.
"
0.0,"Can you imagine the RSC putting on this crud?
"
0.0,"No problem, Trump will just hire independent contractors like he is planning to do in Afghanistan.
"
0.0,"Because there aren't many bilingual, visible minority people qualified to be judges and those are the  only people that need apply for the job becasue those are the only people that will be considered for the job.  It is 2017 after all.
"
0.0,"So you believe a lawyer absolutely, well good for you , and good luck with that. Recommend you read up on the family and Nation of Islam.
"
0.0,"The quickest way to stop most of the bleeding is to repeal SB 21.
"
0.0,"It's technically Pope St. John Paul.
"
0.0,"Just like the rail failing to follow the state archaeological survey law.
"
0.0,"Because leftists and losers never take personal responsibility. They always look for a target to blame that is not in their victim group category.... And to 100+ being shot over the holiday, let me say what the leftists and losers should be saying: """"Black Fathers Matter!""""
"
0.0,"...cite any Liberal MP using the term “tax cheat” in accordance with the ongoing tax reform conversation?...
"
0.0,"I'm sure no one more than Dump is happy to have a distraction from Mueller closing in.   Hopefully we get to the point where absolutely no one cares about his """"demands"""", or even hears them, because he is in prison.
"
0.0,"“In this building, we all knew we have to do something,” - &, obviously, that """"something"""" is duck & cover ... stall.  The old technic of dealing death to issues by never letting them out of committee for a vote allows Legislators to never be on record for anything on the issue.
"
0.0,"Renzetti makes some excellent points. We need to get the past right if we want to make the present right. That means knowing history from the point of view of the majority of people who were expendable pawns in the making of it.  We've been through a similar analysis of history in the Vietnam War era. The hippies, Yippies and anti-war folks gave the world amazing lessons in the history of the US and Canada as well.  There's history as told by the elitist few who made history through war, colonization, racism, and disregard for the masses of people; and there's the people's history. Two very different stories.  Statues are a matter of what parts of history we honour and what parts we regret. By extension, today, we need to know who our friends are and who are adversaries are. Because most people don't seem to have that understanding. We live by lies, myths, and half truths; we honour those who betray us and scapegoat those who tell the truth.
"
0.0,"Our Sense of Unity in Diversity?? We are all individuals...I am not
"
0.0,"This is becoming more Nixonian every day. Nixon's observation that if the President does it, it is not illegal. There may well be a constitutional argument to support this claim, but the ethical and moral issues will sink Trump regardless.
"
1.0,"So, if you get sick you are a loser. Is that what are you implying? A possibly life-threatening illness is the same as totaling your car? Nice monetization of human life! So very """"christian""""...
"
0.0,"That's a great idea! Will the present owners go for that. If it was opened like the Packers I would not hesitate. I still kick myself for not getting stocks in the Packers! I didn't have the money then but I do now. Want to create revenue for state make it happen Mr Governor.
"
0.0,"If the PG situaion doesn't improve, I'd call Phoenix and offer Faried, Mudiay, and a 1st rounder for Eric Bledsoe. Maybe kick the tires on Reggie Jackson in Detroit and see what SVG would take for him. Thoughts?
"
0.0,"Blake, Blake, Blake. Take a deep breath. Exhale. Smile. Russian diplomats and functionaries are all over our country, especially in the beltway. They are attendees at many meetings of all sorts put on by both political parties and many government agencies. You cannot hardly go to any social function without some Russian participation. The same is true in Russia with our government diplomats and functionaries. It's the way governments work. Always has. By your standard of measurement, anyone who has met with a Russian is not to be trusted. Your position is ludicrous. During the transition of power after the election, the Obama administration set up many such meetings so that the incoming administration could get to know these folks a little bit. Business as usual. The sky is not falling, chicken little. Get a grip and stop wasting the ink in your pen.
"
0.0,"Mkhize is slightly more paletable than his fellow people from his province.... he does not appear to be as outwardly corrupt... but maybe I missed something! There is of course Madonsela and Khoza, two ladies unlike most of Zuma's women, and men, especially those who come from KZN... they are honest and set examples to us all.
"
0.0,"Sometime in the last year a study was reported that showed what the people want has little or nothing to do with what the politicians do. Polls show Congress to the right of voters. The system is highly resistant to change, and this country is in trouble because of that.
"
0.0,"Your tax scheme will eliminate much revenue, worsening the situation considerably. Flat taxes favor the wealthy. Are you in that 1%, may I ask? If not, you're shooting yourself in the foot and we know how much that will cost to fix at today's prices...
"
0.0,"And in related news the Venezuelan secret police arrested opposition leaders in the middle of the night after a 'record' turnout of voters gave their 'record' support for the socialist government and the changes they will implement to give them dictatorial  powers. U.S. conspiracy theorists are now working overtime to spin this news in a different direction.
"
0.0,"Raising the GET to supplement the high cost of rail leaves taxpayers in the lurch, especially the poor.  People will be saying:  """"My $ for food and rent supports rail.""""
"
0.0,"A poll that reliably predicts that electoral college has to be very large. Somehow I doubt the WaPo conducted such a poll.  Would I be correct in assuming the poll actually predicted only the popular vote, as is usual; and you just sort of threw in the electoral college because, well, that's what we expect--the winner of the popular vote also takes the college?  If so, then it would appears you agree Hilary ought to have won the electoral college? ;-}
"
0.0,"This whole legislative session seems as if it has been all about new ways to tax society. Yes fewer people will shop at Amazon, maybe the State gets more money, but surely we will have less money.
"
0.0,"Shaky as Freeland was, cash in some early scoring opportunities and this game could have gone much differently. You can't sleepwalk offensively through the first half of the game without paying the price. Next thing you know you're pinch-hitting for your starter and using minus-side relievers, which is not exactly a recipe for a comeback.
"
0.0,"All of this is false information the article is false. And Ms. Benett licked it and told false information and she is also a teacher at Beaumont Middle school so she obviously didn't do her job correctly.
"
0.0,"does Polly want a cracker?
"
0.0,"So in your estimation, only the homeless can protest against climate change?  Or are they also compromised since they may ride the bus on occasion?
"
0.0,"Great commentary.  Worth thinking about.
"
0.0,"That's true, but it also seems to be fact that most people want the lowest cost now and are not interested in paying for durable quality for many goods.  This is why we've seen such growth (in the marketplace) of disposable and replaceable goods.  For example, I suspect that if people wanted to pay $1000 for a product that would last for 30+ years that product would flood the marketplace.  The problem is that people don't want to (or can't) spend that money and they would rather pay $200 today for a lesser quality version knowing that they will only get 5-10 years of use before it needs to be replaced.
"
0.0,"I see Mweather dancing, back pedaling around the ring avoiding getting hit and wearing connor out. End result, by decision, """"most mileage in the ring."""" A win for Connor if he bull-rushes Mweather and makes contact using that method. No let up, continuous pressure face to face.
"
0.0,"sit with your back against the wall
"
0.0,"Excellent idea, it is however a double edged sword..  The Fed or Provincial government that enforces it will be charged by the media as anti-education/intellectual or muzzling science. Especially if its a conservative government.  I wonder why universities do not expel students who riot/vandalize/use violence on the basis of academic misconduct.
"
0.0,"One dumb, self-interested decision and Ronalee's cred evaporates like a methane burst through silk.
"
0.0,"The consultations are a friendlier way of say """"information session"""".  It gives people the impression that these decisions might change with public input.
"
0.0,"Marvelous attempt at avoiding the question.  Once again """" the Kingdom still exists under International Law"""".  What empirical evidence """"is readily available"""" ?  Finally what """"kingdom infrastructure is still there"""".  Where is the library of great Hawaiian works of literature and scientific thought in volumes written in the Hawaiian language?
"
0.0,"CONVICTED gop'ers? Say it ain't so...LMAO!!!
"
0.0,"No; they won't profit if they hire illegal and are then made to pay a huge fine and/or (don't you hate """"and/or"""" ?) go to prison.  I was thinking of this yesterday.  A construction company has hundreds of illegals putting up a new condo.  ICE walks in and talks to the crew chief, and the illegals scatter.  That construction job comes to a halt.  The developer is pi$$ed.  He's losing money, and has reason to believe he'll go to jail.  He scrambles to put a work crew together.  Turns to American college-age kids, black and white.  Despite the left's lies, THEY WILL do the work, especially if they get paid a fair wage.  You're right --- the illegals won't get paid on that job.  So except for that relatively small loss, we have a return to normalcy.  Construction companies hire American youth, pay a fair wage instead of exploiting illegals, the law is respected again, the economy is somewhat better off, and young blacks are not displaced in the job market by illegal interlopers.
"
0.0,"Educate us then Chris. Drop the partisan rhetoric. I'm a deplorable. Spell it out.
"
0.0,"Good letter.  All Americans should share these concerns.
"
0.0,"Our Prime Minister just released a statement praising a communist dictator at the same time the Federal Government prepares a monument in Ottawa to remember the victims of communism.  Trudeau is firmly left of center and proud of it, which is why he didn't retract his revering statement about Castro (embarrassing Canadians in the process).
"
0.0,"The Republicans tried to fix something that's Broke, they failed. The democrats never recognized that aca was broke, that's one of the reasons they lost the election. The democrats have also had seven yrs to fix obamacare. Don't blame it on Trump about a bipartisan fix. The democrats are the ones who own obamacare and will have to answer for the $1200 a month payments...
"
0.0,"John Heidel you cannot solve a shortage in residential housing by changing labels. More housing must be constructed so that those who can afford the new housing will stop renting and open up more rental housing.
"
0.0,"Funny is right. Look how many sexual crimes are committed while heterosexual and not a peep about it.
"
0.0,"Ah yes you who voted her in ,well getting whatyou voted for ?  remember next election vote her out ..simple really  ....
"
0.0,"For a state of full of gun toting, red meat eating, flag waiving, chest thumping Trump lovers I thought we would have the death penalty back by now.
"
0.0,"many of the Caribbean countries seem to have done remarkable things with tourism - why not spend a few which-evers and firm up that ?? I know that I appreciated seeing a part of the world which I wouldn't ordinarily see (hello one little park in Santiago de Cuba). and they may be a few others as well.
"
0.0,"The """"unsigned"""" editorials published in the RG represent the position of the Editorial Board which represents the publishers of the newspaper.  This is not breaking news. Letters and OpEd pieces represent the views of those who sign those pieces.  Those editorials are knowingly and intentionally """"unsigned"""" to make very clear that they represent the Register-Guard (or any other paper publishing such editorials) and not just the opinion of the individual(s) writing them.
"
0.0,"No time to coupon but no problem helping build a centralized database of every purchase you make.
"
0.0,"In an attempt to shore up it's """"unbiased"""" resume, the RG throws a the right wing a bone in recommending a Republican with zero chance of winning.  Lamberg received 3900 some votes in her primary, while the two Dems picked up a total of 9700.  Lamberg, though deserving, has little chance of winning, and an RG plug will not help. It will allow the eds, though, to claim that they don't support the left via blanket endorsements.
"
0.0,"Revitalize Kalihi.  A chicken coop for every family.
"
0.0,"For the posters calling this a Liberal or Trudeau plot, the deal was negotiated and signed by the Harper government. Just like TPP.
"
0.0,"We consumers will certainly remember this next time Spectrum comes knocking at our doors seeking our business.
"
0.0,"Some body knows where he is hiding....and will be considered an accomplice.
"
1.0,"While most of you have been distracted with the soap opera that is the Trump presidency,  Mitch McConnell has been behind closed doors working hard to kill coverage for 23 million Americans and screw over seniors in nursing homes and sick little kids.  That is no hyperbole: Republicans are dismantling Medicaid too.
"
0.0,"The """"greed"""" part. If its ok for one it should be ok for all. We are all equal right?
"
0.0,"Great article! Finally, a non biased story that is not trying to divide us Alaskans! As for the cleavers name, they should re name it """"CLASSIC Cleaver"""".
"
0.0,"Imagine how the MSM would react if 6 white students """"kicked & punched"""" a black student into a """"state of bloody unconsciousness.""""  Wouldn't it be a headline and lead the evening news?  Almost certainly, it would.  But suppose the roles were reversed.  Suppose a gang of black criminals savagely beat a single white student whose only offense was to sit under a tree.  That's exactly what happened to a white student, Justin Barker, who was beaten to a proverbial pulp by blacks in 2007.  Most of the blacks had prior records; yet, the MSM ignored the vicious crime.  That is, until a judge sentenced a criminal, Mychal Bell;  then the black community along with the lying, progressive MSM was up in arms.  Clearly, in their view, it was a miscarriage of justice to sentence a black criminal for beating a white student into a state of unconsciousness.  Bell is just one of the black """"martyrs"""" the black racist, Rankine, champions in her mind-numbingly tedious exegesis of micro-aggressions: 'Citizen.'
"
1.0,"And in news the R-G may cover tomorrow or the next day if the AP gets them a lead:  """"A gunman unleashed a barrage of gunfire Wednesday at a park in Alexandria, Va., as Republican members of Congress held a morning baseball practice, wounding at least five people, including House Majority Whip Steve Scalise (La.)."""" """"A Facebook page belonging to a person with the same name includes pictures of Democratic presidential candidate Bernie Sanders and rhetoric against President Trump including a post that reads: “Trump is a Traitor. Trump Has Destroyed Our Democracy. It’s Time to Destroy Trump & Co.”  This is one way for the Democrats to get control of the House; shoot the Republican members!
"
0.0,"They are illegal. Had no right to come here to begin with. They have no right to due process.
"
0.0,"... wanna bet the """"Toronto World Trade Centre"""" winds up being another cheap glass rectangle owned by a pension plan? It's pretty much the only thing we seem capable of designing...
"
0.0,"It won't matter soon. The trump administration with the US attorney general will be enforcing federal drug laws. It will all go away soon.
"
0.0,"The GOP wants to repeal and replace Obamacare, the Democrats want to keep Obamacare at all cost. Where is there any room to negotiate?
"
0.0,"I agree with all of your comments but I do think that Kenney should remain in Alberta and that Bernier should take over the CPC reins.
"
1.0,"Not any more. Trump's presidency seems to have allowed the haters, misogynists and racists to spew wherever they want. Column commenters are becoming  more hateful, the incidents of hate crimes are on the rise, as well as, sexism seems to be okay. We have reversed in our inclusive thinking or perhaps we had the thoughts all along and now feel justified to just say it.
"
0.0,"I hope Sinclair Media Corp., that owns KVAL/FOX/GRIT, reads this letter. KVAL was THE TV station I grew up with. Was on Capt. Shipwreck more than once and News anchor John Doyle was a bit like Walter Cronkite. Wink Guthrie delivered the weather. Commentary by Russell Sadler was informative and at times I disagreed. It was a bit like the KUGN trio - homegrown stuff. Now it's glitz, glamour, and """"if it bleeds, it leads"""". They read the news like robotic """"talking heads"""". No muss, no fuss, just the police/fire blotter, birthdays, NOAA weather, and """"if you see news happening, contact us"""" for we're too busy distracting you from a grinding reality. From Chuck Norris to a bloated Steven Segal, GRIT serves up violence 24/7. How many violent deaths are there on TV in a year?  TV, where money is king, violence talks and morality walks.
"
0.0,"Someone should let Mr Simpleton know that all the financial papers that he is happily signing off don't actually show the national fiscal figures in red ink because red is the color of the liberal party..... - - (although it is fitting that it is so)
"
0.0,"Hi, angelo.  Sincerely sorry you've """"been there.""""  I wound down my company after 20 years.  BC economic downturn (and my own physical and mental exhaustion) did me in. Owned nobody a cent, THEN sold off the company's assets. """"...clients (including government) delaying remitting of invoice payments ...""""  Yeah, faced that one, too.  However, sad that you advise others """"don't do it.""""  I do the opposite but suggest 3 things: #1: realize when to get out #2: Make sure you get the money. (when I heard others were waiting 60-90 days on provincial government cheques, I sometimes sat in their offices until they handed me a cheque.) #3: Make sure you make CPP contributions.  Another place we part company: tax reform. If a business owner relies heavily on tax breaks, well... see #1 above.
"
0.0,"Seems in my part of northern Ontario the newly declared FN people and in particular Metis people is on the rise in a big way. Whether it is them recognizing their heritage or for tax purposes or unregulated resource harvesting rights I'm not the one to say. It sure could be contributing to the """"increase in the population"""" as much or more than higher birthrates.
"
0.0,"Director Comey has decided to """"unring the bell.""""  .......a bell which should not have been rung to begin with..  That pained expression says it all.. """"geez, why was I so stupid....why couldn't I have just kept my mouth shut.....and, finally, ...I wonder if I'll be able to keep my job?""""
"
0.0,"This writer is on a different planet to most of us... his book will be the same.
"
0.0,"Grow up.
"
0.0,"The pope is the pope's biggest fan!  Incredibly sad.
"
0.0,"Senate reform? Uh-oh. Years of political division. Abolition is the way to go.  Start things off with a referendum asking voters, """"Do you want to reform or abolish the Senate?"""" Don't start any reform before voters say they whether they want it at all.
"
0.0,"Many things, including health insurance for millions. The same millions who are regretting voting for trump. And your point is?
"
0.0,"======= “There have been a number of hits on the oil and gas sector, particularly, on the policy side in Canada,” (Mintz) said. “In the U.S., you have exactly the opposite.” ============== More bad news for climateering in Canada.  Wynne and Notley are already doing incalculable damage to the cause by infuriating voters with their relentless war on affordable energy in two key provinces. Canada's total global contribution to CO2 emissions is ~1.5%. Even the Liberals aren't going to destroy a core Canadian industry along with hundreds and thousands of livelihoods in a futile sacrifice dedicated to virtue signalling.
"
0.0,"We should have never let the mat su ferry go. Just because Anchorage didn't want it.  So what???  We have deep water in Homer, Seward, Kenai, and I think Soldotna.  They could build a port just as the Mat Su did.  All the car accidents and deaths on the Seward Hwy could be avoided if people could jump on the ferry.  People who live down their could take the ferry in minutes verse hours to get to appointments. The tourists could take the moving barns on it too.  All the traffic in the summer is dangerous.  Lifes could be saved and this also can be an alternative route to take when their is an avalanche or an serious accident or if the roads are in bad conditions.  A ferry could be a great benefit to the Mat Su and the Kenai Peninsula .  We already have a great port in the Mat Su.  We can have one in Kenai, Homer, Valdez, Seward, Soldotna.  It could be used for goods that are transported on the road now.   We need to keep our ferry.  The ferry in S.D. Ca. made lots of money.
"
0.0,"The PSRC staff do an amazing job of research and planning and providing information to the Board, all at the direction of a Board made up of elected officials. I don't know of a """"coffee clutch"""" that is capable of this. Have to disagree on this Gene....
"
0.0,"quick what was the code name given to the second atomic bomb dropped on japan
"
0.0,"They weren't United employees.  They were employees of a """"partner"""" airline.
"
0.0,"10 sailors are missing and that's all you care about? Tells me a lot about the left, and it's not good.
"
0.0,"I have never met a Retired Teacher,Hydro Worker,or any worker in the Public Sector that are unhappy with their Pensions and the Benefits,and you can add Auto Workers to the list. When will the ridiculous Pensions and Entitlements of Politicians be reigned in?? Wynne will get a six figure pension in spite of the mess that She will leave.
"
1.0,"Nothing is true for everybody.  But we need to have rules, and common practice is to establish them based on what is commonly understood, not the exceptions like effeminate men.
"
0.0,"Firearms make the act easier to complete, and a lack of firearm access may buy another day to help the individual or let a moment of extreme despair pass. Locking a firearm is a responsible action and too many leave guns out, loaded, and accessible, over a thousand times each year this failure ends with deadly results.
"
0.0,"Waste of money.
"
0.0,"Of course it's the guys fault. He couldn't handle his alcohol . You can , I can . This guy is in life changing trouble .  If nothing else---wait until he gets the bill for the airplane making the emergency landing .
"
1.0,"Yeah, great idea . Let's toss the sick and nursing home residents under the bus so we can get more jobs.
"
0.0,"Agree 100%.  Thank you for writing this.
"
0.0,"First of all, We know that most of them are not elite students. Let them write standardized Tests like the ACT and SAT and choose those who score in the top 5% of these tests. I assume that most of them have paid handsomly for top course marks in their home countries.
"
0.0,"That's a big NO, Walker!
"
0.0,"Problem is it appears that a fair portion of the left will use violence to get their way.  Your """"side"""" is creating a bad reputation for itself, and it certainly flies in the face of the Democrats calling themselves the """"party of acceptance"""".
"
0.0,"Sure, you bet, Syrians had NOTHING to do with the Syrian civil war....
"
1.0,"you 2 are idiots
"
0.0,"April Fools!!
"
0.0,"Get on the bus and go to mexico if you don't like him. I hear the buses are getting warmed up in Forks and Port Angeles for the trip south. bye bye!
"
0.0,"School out? Is there some kind of dorm or gymnasium in which we could set up cots? They could sleep there for cheap until they figure out the budget! But seriously....the per diem is so high, and for local legislators, it's ludicrous. Were the legislature to meet in the """"more affordable"""" and more central Anchorage, and there was no more per diem for locals, how much money would be saved? Answer: enough to make it worth it.
"
0.0,"I will burst that bubble right now! Just google seedo. It's a cabinet in which all one has to do is place a seed inside, tell the app which strain it is, and voila, the machine does it all, watering, fertilizing, the works. Currently it is not for sale, it doesn't even have a price, but it will be sold soon enough. Doubtless there will be cheaper knock-offs to keep the price affordably low.
"
0.0,"I don't think Jacques ever scored a goal. I'm pretty sure Hextall had the honour of scoring the first goal, but it'll be hard to ever beat Marty's current record. Mind you, I also opined that no goaltender would ever break Sawchuk's shutout record.
"
0.0,"Funny... Homer high school said they were chosen for state mock election and Trump won?!
"
0.0,"What are you trying to say.  Hard to make out. Tortured logic.  You know a """"LOT"""" of trump voters, but you don't know them all?  Are you saying trump voter don't carry guns, are not angry or capable of murder?
"
0.0,"wow oh wow.  not sure how i feel about this, but it sure will be a great longitudinal study to see how all this plays out in the future.  will surely answer the age old nature vs nurture debate!! i for one don't like messing with mother nature. but to each its own.  congrats
"
0.0,"I wonder if anyone has told the fine people at KOAN radio that koan is a zen term.  https://en.wikipedia.org/wiki/K%C5%8Dan
"
0.0,"In my day to day work smoking is being seen as being stalled actually with certain priority groups having extremely high smoking rates. Those who are indigenous, those with mental health concerns, LGBT youth etc... The largest tobacco prevention risk in my eyes is the grey are in which vape vendors have in the promoting of their products. Considering that a good portion of the highest selling brands are owned by tobacco companies and you see a """"pro-smoking"""" commercial during the Super Bowl it's clear companies have found ways around marketing prohibitions.
"
